"","cod_lote","ao","semestre","cosecha","sta_num","heat_index","distance","elev_diff"
"9887","666820188501","2006","2","1","29065030","3800.76421455939","8479.76339231449","356"
"9888","666870029303","2006","2","1","29065030","3800.76421455939","8453.91956964492","356"
"9889","666870029310","2006","1","2","29065030","3678.3675862069","8445.65211012794","199"
"9890","666870037001","2006","2","1","29065030","3800.76421455939","8741.38385041382","225"
"9891","666870046701","2006","1","2","29065030","3678.3675862069","17533.6771230639","941"
"9892","666870052002","2006","1","2","29065020","3692.08","21461.7669068049","113"
"9893","666870056604","2006","1","2","29065020","3692.08","29562.828384149","79"
"9894","666870056802","2006","2","1","29065020","3931.14","28810.8159102777","77"
"9895","666870076909","2006","1","2","29065020","3692.08","27650.9415987478","99"
"9896","666870077113","2006","2","1","29065020","3931.14","28729.3519474608","77"
"9897","666870084805","2006","2","1","16","2084.6","27101.1709208544","564"
"9898","666870085004","2006","1","2","16","2182.5","21795.3203935962","-126"
"9899","666870093905","2006","2","1","16","2084.6","25471.8473317491","390"
"9900","666870153301","2006","2","1","16","2084.6","25660.7486258746","390"
"9901","666870157501","2006","2","1","16","2084.6","24289.6842363273","605"
"9902","666870172403","2006","1","2","16","2182.5","6394.04236203497","209"
"9903","680200029101","2006","2","2","16","2084.6","4687.6853349105","53"
"9904","680200046201","2006","1","1","36","2108.5","7702.95304046097","9"
"9905","680200094701","2006","1","1","36","2108.5","2420.84020627153","441"
"9906","680510024204","2006","1","1","36","2108.5","6945.22867394124","21"
"9907","681010038601","2006","2","2","36","2033.5","6886.95278952187","21"
"9908","681670036101","2006","2","2","36","2033.5","11649.2374641523","317"
"9909","681670052501","2006","1","1","16","2182.5","22678.3643779237","24"
"9910","681670107101","2006","1","1","16","2182.5","24721.530470742","456"
"9911","682170059002","2006","1","1","16","2182.5","25475.035593156","590"
"9912","682170062801","2006","1","1","16","2182.5","25493.1863034844","520"
"9913","682170145602","2006","2","2","36","2033.5","16210.7780797379","112"
"9914","682170155501","2006","2","2","36","2033.5","21336.3800404987","-28"
"9915","682170164302","2006","2","2","36","2033.5","18372.2518417441","199"
"9916","682170213001","2006","1","1","36","2108.5","20018.2602752858","-10"
"9917","682170217701","2006","1","1","36","2108.5","20755.5955616101","-28"
"9918","682290043203","2006","2","2","16","2084.6","4946.58620957927","-212"
"9919","682290048501","2006","2","2","16","2084.6","4256.78775933517","-182"
"9920","682640005401","2006","2","2","16","2084.6","7159.38978436573","140"
"9921","682640008601","2006","1","1","36","2108.5","14389.2864468297","404"
"9922","682640009001","2006","1","1","36","2108.5","12088.542956904","579"
"9923","682640018103","2006","2","2","36","2033.5","2671.48534745645","-26"
"9924","682640019701","2006","1","1","36","2108.5","1464.55509499971","-269"
"9925","682640031601","2006","2","2","16","2084.6","17582.8129078779","260"
"9926","682640038301","2006","2","2","16","2084.6","8909.69638651585","217"
"9927","683200050501","2006","1","1","16","2182.5","9479.69625876726","233"
"9928","683200130101","2006","1","1","16","2182.5","10661.2365868455","-101"
"9929","683200133005","2006","2","2","16","2084.6","16932.6558134843","354"
"9930","683240052801","2006","2","2","16","2084.6","18451.6930528304","113"
"9931","683240135306","2006","2","2","16","2084.6","9720.5290106979","233"
"9932","683440008902","2006","1","1","36","2108.5","15513.7873402453","294"
"9933","683440020505","2006","1","1","36","2108.5","15723.7086088155","670"
"9934","683680070101","2006","2","2","23195180",".","13623.9631261162","-99"
"9935","684060025001","2006","2","2","23195180",".","13525.6951893822","-99"
"9936","684440041803","2006","1","1","23195180","1576.68275862069","13500.8297871269","70"
"9937","684440043506","2006","2","2","23195180",".","14556.4318021002","-493"
"9938","684440044002","2006","2","2","23195180",".","18215.7885803012","-196"
"9939","684440045801","2006","1","1","23195180","1576.68275862069","19270.9217631739","-439"
"9940","684440048106","2006","2","2","23195180",".","13994.9484423273","-209"
"9941","684640002701","2006","1","1","23195180","1576.68275862069","17861.1717621043","-316"
"9942","684640003401","2006","1","1","23195180","1576.68275862069","17445.0574613139","-316"
"9943","684640029401","2006","2","2","23195180",".","20223.5469585238","-457"
"9944","684980000402","2006","2","2","16055040",".","7658.15752310641","239"
"9945","684980001001","2006","2","2","16055040",".","7314.3784619005","239"
"9946","684980003502","2006","1","1","16055040",".","9084.78800040306","160"
"9947","684980013802","2006","1","1","16015100","1788.80444444444","25452.3061598953","."
"9948","684980068704","2006","1","1","16015100","1788.80444444444","25295.0323222403","."
"9949","685000047601","2006","1","1","16015100","1788.80444444444","25139.8836319777","."
"9950","685000050701","2006","1","1","16055080",".","9502.60964344745","-714"
"9951","685000058701","2006","2","2","16055080",".","9133.06089603166","-714"
"9952","685240000101","2006","2","2","16055080",".","9505.18871496713","-714"
"9953","685240000401","2006","2","2","23195180",".","18042.6106282172","-196"
"9954","685490002804","2006","2","2","23195180",".","19723.6333715675","-664"
"9955","685490002906","2006","2","2","23195200",".","20946.0787501628","-738"
"9956","685490003702","2006","2","2","23195200",".","20292.7658546971","-831"
"9957","685490004501","2006","2","2","23195200",".","20405.4426554144","-831"
"9958","685720060002","2006","2","2","23195180",".","18095.3296204826","-196"
"9959","685720060401","2006","2","2","23195200",".","20498.6421124753","-702"
"9960","685720087001","2006","2","2","16015100",".","28438.5289217344","."
"9961","685720218801","2006","1","1","16015100","1788.80444444444","26494.2021646993","."
"9962","685720220001","2006","1","1","16045020",".","9696.96947228401","441"
"9963","685720240104","2006","1","1","16055080",".","12470.6701264198","-932"
"9964","685720242805","2006","2","2","16055080",".","9636.18066064763","-714"
"9965","685720244903","2006","2","2","16055080",".","9150.85518574132","-714"
"9966","685720245901","2006","2","2","16055080",".","9345.76146070825","-714"
"9967","685720247601","2006","2","2","16045020",".","9935.47916278593","195"
"9968","685720253501","2006","2","2","16025040",".","25918.7367389679","."
"9969","686790039501","2006","1","1","16055040",".","11862.780850151","195"
"9970","686790043901","2006","1","1","16055040",".","12529.7222606133","168"
"9971","686790043903","2006","1","1","16025040","3750.23448275862","26547.8383328942","."
"9972","686790045802","2006","2","2","16025040",".","27278.3100213192","."
"9973","686790046210","2006","2","2","16055040",".","11760.9646280365","195"
"9974","686890020902","2006","2","2","16015090",".","23790.6528889494","796"
"9975","686890021902","2006","1","1","16015090",".","24358.4489872541","735"
"9976","686890041305","2006","2","2","16015090",".","22829.9206445316","453"
"9977","686890041504","2006","2","2","16015090",".","22492.9345349221","115"
"9978","686890044801","2006","2","2","16015100",".","24174.4536323409","."
"9979","686890058103","2006","2","2","16015100",".","24175.8554106831","."
"9980","686890089402","2006","1","1","16015100","1788.80444444444","24120.2289065711","."
"9981","686890090704","2006","2","2","23195180",".","13178.1712461773","-296"
"9982","686890148602","2006","2","2","23195180",".","13195.0238739881","-296"
"9983","686890152502","2006","1","1","16055080",".","6440.30641644524","142"
"9984","686890159701","2006","2","2","16055080",".","5129.05466989627","144"
"9985","686890177001","2006","1","1","16055040",".","9015.13065108341","342"
"9986","686890178402","2006","1","1","16055060",".","9660.90902350494","188"
"9987","687450037901","2006","1","1","16055060",".","9546.40207880457","188"
"9988","687550016807","2006","2","2","16055060","2125.08965517241","8509.02483165405","80"
"9989","687550017901","2006","2","2","16055080",".","5696.86792586249","-43"
"9990","687550021701","2006","2","2","16015090",".","22936.4690451807","453"
"9991","687550026301","2006","1","1","16015090",".","22360.3280553669","115"
"9992","687550028101","2006","2","2","16015090",".","24069.3458263778","796"
"9993","687550029001","2006","2","2","16015090",".","23085.1911149474","453"
"9994","687550029703","2006","1","1","24","2329.4","5478.96426606484","6"
"9995","687550031906","2006","2","2","24","2309.1","7024.84672081234","63"
"9996","687550042106","2006","2","2","24","2309.1","1968.17273974008","-85"
"9997","687550063504","2006","1","1","26125060","2597.1","5939.25230567183","-11"
"9998","687550072803","2006","1","1","26125060","2597.1","3686.37013744456","-42"
"9999","687550073905","2006","1","1","26125060","2597.1","1947.11491872738","-64"
"10000","687550074001","2006","2","2","24","2309.1","6267.0705107719","-178"
"10001","687550074201","2006","1","1","26125060","2597.1","5760.3679099737","24"
"10002","687550080007","2006","1","1","26125060","2597.1","4298.42615616047","1"
"10003","687550088601","2006","1","1","26125060","2597.1","3655.19964039355","-54"
"10004","687550095608","2006","1","1","37","2627.8","3294.4071937121","223"
"10005","687550096803","2006","2","2","37","2571.7","3703.61554050058","380"
"10006","687730017602","2006","1","1","37","2627.8","2588.49425189182","63"
"10007","688200008401","2006","1","1","37","2627.8","2765.95988569061","374"
"10008","688200015806","2006","1","1","37","2627.8","1216.58354662557","165"
"10009","688200016604","2006","2","2","37","2571.7","6454.81915780053","55"
"10010","688200018301","2006","1","1","24","2329.4","2613.09066283371","-55"
"10011","688200021303","2006","1","1","24","2329.4","3109.33695614649","27"
"10012","688200022501","2006","2","2","24","2309.1","4319.3624258848","424"
"10013","688200041803","2006","2","2","37","2571.7","2779.9086534248","6"
"10014","688550007902","2006","1","1","37","2627.8","1851.39601105973","-4"
"10015","688550008302","2006","1","1","24","2329.4","595.426429464044","13"
"10016","688550014302","2006","2","2","24","2309.1","2892.36482162313","25"
"10017","688550015401","2006","2","2","24","2309.1","6976.99335424438","92"
"10018","688550015407","2006","2","2","24","2309.1","6973.64171901134","288"
"10019","688550041901","2006","2","2","24","2309.1","10199.5318243022","339"
"10020","730010011501","2006","2","1","32","2359.8","7441.84374460818","133"
"10021","730010013002","2006","1","2","32","2401.7","7267.15264556075","113"
"10022","730010021001","2006","2","1","24","2309.1","6939.26361993971","44"
"10023","730010021006","2006","1","2","24","2329.4","6156.32707555551","34"
"10024","730010028001","2006","2","1","32","2359.8","2983.25001088361","73"
"10025","730010031902","2006","1","2","32","2401.7","2908.06283464487","73"
"10026","730010033101","2006","2","1","32","2359.8","3403.18477494578","114"
"10027","730010034903","2006","1","2","37","2627.8","3207.52293895998","84"
"10028","730010051801","2006","1","2","37","2627.8","1615.49246153109","6"
"10029","730010075501","2006","1","2","37","2627.8","5687.37491378781","480"
"10030","730010076001","2006","2","1","37","2571.7","5042.32059528693","480"
"10031","730010076901","2006","2","1","37","2571.7","5457.30929290192","619"
"10032","730010077801","2006","1","2","25","2489.6","5229.489617971","107"
"10033","730010088201","2006","2","1","25","2478.4","7805.67231766298","339"
"10034","730010090701","2006","1","2","25","2489.6","8306.76646006859","360"
"10035","730010092001","2006","2","1","32","2359.8","5779.97011034853","118"
"10036","730010092801","2006","2","1","32","2359.8","4419.95964340461","-6"
"10037","730010093401","2006","1","2","25","2489.6","9699.77264476076","357"
"10038","730010094201","2006","2","1","32","2359.8","6158.31664151509","205"
"10039","730010097101","2006","1","2","32","2401.7","9973.57367750706","295"
"10040","730010115901","2006","1","2","32","2401.7","3385.95602824001","45"
"10041","730010123602","2006","2","1","5","2588.2","8807.90851342154","386"
"10042","730010147903","2006","1","2","26125130","2032.86","8428.11795433643","-267"
"10043","730010150108","2006","1","2","26125130","2032.86","8065.91720685751","-445"
"10044","730010160703","2006","2","1","26125130","2003.67793103448","11172.4481942353","120"
"10045","730010162301","2006","2","1","26125130","2003.67793103448","4145.79557166655","76"
"10046","730010162608","2006","1","2","26125130","2032.86","9660.29493170198","166"
"10047","730010167601","2006","2","1","26125130","2003.67793103448","8375.21700843631","-166"
"10048","730010226902","2006","2","1","10","2495.2","3196.23205215555","-32"
"10049","730010227602","2006","1","2","37","2627.8","9765.49791927766","371"
"10050","730010230201","2006","1","2","37","2627.8","9275.56763818511","544"
"10051","730010230301","2006","2","1","37","2571.7","7679.78741066221","244"
"10052","730010253201","2006","1","2","5","2577.3","7672.76860642143","-94"
"10053","730010255301","2006","1","2","5","2577.3","7550.90070116534","-94"
